file_name,page_number,prompt_tokens,output_tokens,total_tokens
VERN_2024.pdf,2,1129,800,1929
VERN_2024.pdf,3,1129,688,1817
VICI_2024.pdf,1,1129,853,1982
VICI_2024.pdf,2,1129,806,1935
VTNY_2024.pdf,1,1129,1147,2276
VTNY_2024.pdf,2,1129,1007,2136
VICO_2023.pdf,1,1139,782,1921
VICO_2023.pdf,2,1139,668,1807
VICO_2023.pdf,3,1139,693,1832
WEHA_2024.pdf,1,1129,991,2120
WEHA_2024.pdf,2,1129,970,2099
WIDI_2024.pdf,1,1129,924,2053
WIDI_2024.pdf,2,1129,910,2039
WIFI_2023.pdf,1,1129,1015,2144
WIFI_2023.pdf,2,1129,940,2069
WIFI_2023.pdf,3,1129,755,1884
WIFI_2024.pdf,1,1129,1014,2143
WIFI_2024.pdf,2,1129,745,1874
WIFI_2024.pdf,3,1129,1038,2167
WIRG_2024.pdf,1,1129,779,1908
WIRG_2024.pdf,2,1129,620,1749
WIRG_2024.pdf,3,1129,569,1698
WOMF_2022.pdf,1,1129,609,1738
WOMF_2022.pdf,2,1129,932,2061
WOMF_2023.pdf,1,1129,594,1723
WOMF_2023.pdf,2,1129,759,1888
WOMF_2024.pdf,1,1129,912,2041
WOMF_2024.pdf,2,1129,773,1902
WOOD_2023.pdf,1,1129,732,1861
WIRG_2022.pdf,1,1129,833,1962
WIRG_2022.pdf,2,1129,816,1945
WIRG_2022.pdf,3,1129,661,1790
WSBP_2023.pdf,1,1129,1133,2262
WOWS_2023.pdf,1,1139,862,2001
WOWS_2023.pdf,2,1139,802,1941
WOWS_2023.pdf,3,1139,852,1991
WOOD_2024.pdf,1,1129,1014,2143
WOOD_2024.pdf,2,1129,1091,2220
WSBP_2024.pdf,1,1129,1068,2197
WSBP_2024.pdf,2,1129,728,1857
WSKT_2022.pdf,1,1129,1008,2137
YOII_2024.pdf,1,1129,993,2122
YOII_2024.pdf,2,1129,1019,2148
YELO_2023.pdf,1,1129,1118,2247
YELO_2023.pdf,2,1129,1117,2246
YELO_2023.pdf,3,1129,1048,2177
YELO_2022.pdf,1,1129,1035,2164
YELO_2022.pdf,2,1129,1019,2148
YELO_2022.pdf,3,1129,1061,2190
YPAS_2023.pdf,1,1129,953,2082
YPAS_2023.pdf,2,1129,999,2128
YPAS_2024.pdf,1,1129,943,2072
YPAS_2024.pdf,2,1129,957,2086
YULE_2022.pdf,1,1129,948,2077
YULE_2022.pdf,2,1129,754,1883
YUPI_2024.pdf,1,1129,644,1773
YUPI_2024.pdf,2,1129,830,1959
YUPI_2024.pdf,3,1129,474,1603
ZONE_2023.pdf,1,1129,932,2061
ZONE_2023.pdf,2,1129,983,2112
ZONE_2022.pdf,1,1129,884,2013
ZONE_2022.pdf,2,1129,978,2107
ZYRX_2024.pdf,1,1129,995,2124
ZYRX_2024.pdf,2,1129,905,2034
ZYRX_2024.pdf,3,1129,807,1936
ZYRX_2023.pdf,1,1129,907,2036
ZYRX_2023.pdf,2,1129,903,2032
ZYRX_2023.pdf,3,1129,986,2115
ABBA_2022.pdf,1,1129,855,1984
ABBA_2022.pdf,2,1129,781,1910
ABDA_2022.pdf,1,1129,909,2038
ABDA_2022.pdf,2,1129,939,2068
AALI_2024.pdf,1,1129,1052,2181
AALI_2024.pdf,2,1129,785,1914
ABDA_2023.pdf,1,1129,641,1770
ABDA_2023.pdf,2,1129,876,2005
ABDA_2023.pdf,3,1129,946,2075
ABMM_2022.pdf,1,1129,972,2101
ADES_2022.pdf,1,1129,996,2125
ABMM_2024.pdf,1,1129,624,1753
ABMM_2024.pdf,2,1129,640,1769
ABDA_2024.pdf,1,1129,564,1693
ABDA_2024.pdf,2,1129,773,1902
ABDA_2024.pdf,3,1129,788,1917
ADES_2023.pdf,1,1129,996,2125
ADES_2024.pdf,1,1129,968,2097
ADMG_2022.pdf,1,1129,1094,2223
ADMF_2022.pdf,1,1129,931,2060
ADMF_2022.pdf,2,1129,827,1956
ADMR_2023.pdf,1,1129,968,2097
ADMR_2023.pdf,2,1129,852,1981
ADMF_2023.pdf,1,1129,936,2065
ADMF_2023.pdf,2,1129,787,1916
ADMF_2023.pdf,3,1129,633,1762
AGII_2023.pdf,1,1129,586,1715
AGII_2023.pdf,2,1129,739,1868
AGII_2023.pdf,3,1129,691,1820
AGRO_2022.pdf,1,1129,817,1946
AGRO_2022.pdf,2,1129,650,1779
AGII_2024.pdf,1,1129,624,1753
AGII_2024.pdf,2,1129,734,1863
AGII_2024.pdf,3,1129,707,1836
ADRO_2023.pdf,1,1129,964,2093
ADRO_2023.pdf,2,1129,867,1996
ADRO_2023.pdf,3,1129,893,2022
ADRO_2023.pdf,4,1129,750,1879
AISA_2022.pdf,1,1129,627,1756
AISA_2022.pdf,2,1129,758,1887
AGRO_2023.pdf,1,1129,896,2025
AGRO_2023.pdf,2,1129,834,1963
AISA_2024.pdf,1,1129,638,1767
AISA_2024.pdf,2,1129,824,1953
AISA_2023.pdf,1,1129,575,1704
AISA_2023.pdf,2,1129,748,1877
AKPI_2024.pdf,1,1129,577,1706
AKPI_2024.pdf,2,1129,660,1789
AKPI_2024.pdf,3,1129,740,1869
AKRA_2022.pdf,1,1129,568,1697
AKRA_2022.pdf,2,1129,874,2003
AKRA_2022.pdf,3,1129,610,1739
AKRA_2023.pdf,1,1129,668,1797
AKRA_2023.pdf,2,1129,985,2114
AKRA_2023.pdf,3,1129,738,1867
AKSI_2024.pdf,1,1129,711,1840
AKSI_2024.pdf,2,1129,815,1944
AMAR_2022.pdf,1,1129,562,1691
AMAR_2022.pdf,2,1129,724,1853
ALDO_2024.pdf,1,1129,1030,2159
ALDO_2024.pdf,2,1129,1002,2131
AKRA_2024.pdf,1,1129,591,1720
AKRA_2024.pdf,2,1129,969,2098
AKRA_2024.pdf,3,1129,733,1862
AMAR_2023.pdf,1,1129,763,1892
AMAR_2023.pdf,2,1129,704,1833
AMAR_2024.pdf,1,1129,613,1742
AMAR_2024.pdf,2,1129,811,1940
AMIN_2022.pdf,1,1129,600,1729
AMIN_2022.pdf,2,1129,507,1636
AMIN_2023.pdf,1,1129,1046,2175
AMIN_2023.pdf,2,1129,918,2047
AMMN_2024.pdf,1,1129,995,2124
AMMN_2024.pdf,2,1129,1000,2129
AMFG_2023.pdf,1,1129,934,2063
AMFG_2023.pdf,2,1129,830,1959
AMOR_2022.pdf,1,1129,641,1770
AMOR_2022.pdf,2,1129,842,1971
AMOR_2022.pdf,3,1129,607,1736
AMOR_2024.pdf,1,1129,641,1770
AMOR_2024.pdf,2,1129,842,1971
AMOR_2024.pdf,3,1129,675,1804
AMRT_2023.pdf,1,1129,653,1782
AMRT_2023.pdf,2,1129,827,1956
AMRT_2022.pdf,1,1129,580,1709
AMRT_2022.pdf,2,1129,772,1901
AMRT_2022.pdf,3,1129,838,1967
AMRT_2024.pdf,1,1129,600,1729
AMRT_2024.pdf,2,1129,878,2007
ANDI_2024.pdf,1,1129,916,2045
APEX_2022.pdf,1,1129,882,2011
APEX_2024.pdf,1,1129,1009,2138
APLN_2023.pdf,1,1129,1026,2155
ARCI_2022.pdf,1,1129,559,1688
ARCI_2022.pdf,2,1129,549,1678
ARCI_2022.pdf,3,1129,474,1603
ARCI_2023.pdf,1,1129,559,1688
ARCI_2023.pdf,2,1129,550,1679
ARCI_2023.pdf,3,1129,529,1658
ANTM_2023.pdf,1,1129,1164,2293
ANTM_2023.pdf,2,1129,851,1980
ANTM_2023.pdf,3,1129,876,2005
ANTM_2023.pdf,4,1129,727,1856
ARKA_2024.pdf,1,1129,891,2020
ARCI_2024.pdf,1,1129,559,1688
ARCI_2024.pdf,2,1129,498,1627
ARCI_2024.pdf,3,1129,529,1658
ARKO_2022.pdf,1,1129,787,1916
ARKO_2022.pdf,2,1129,637,1766
ARTA_2023.pdf,1,1129,900,2029
ARSA.L_2023.pdf,1,1129,786,1915
ARSA.L_2023.pdf,2,1129,808,1937
ARTA_2022.pdf,1,1129,760,1889
ARTA_2022.pdf,2,1129,1086,2215
ARKO_2024.pdf,1,1129,994,2123
ARKO_2024.pdf,2,1129,820,1949
ARTI_2024.pdf,1,1129,726,1855
ARTI_2024.pdf,2,1129,720,1849
ASDM_2023.pdf,1,1129,769,1898
ASDM_2023.pdf,2,1129,783,1912
ARTA_2024.pdf,1,1129,1202,2331
ARTA_2024.pdf,2,1129,847,1976
ARTI_2023.pdf,1,1129,1159,2288
ARTI_2023.pdf,2,1129,789,1918
ASDM_2024.pdf,1,1129,857,1986
ASDM_2024.pdf,2,1129,747,1876
ASHA_2022.pdf,1,1129,1340,2469
ASHA_2022.pdf,2,1117,1059,2176
ASHA_2023.pdf,1,1129,1330,2459
ASHA_2023.pdf,2,1117,1035,2152
ASHA_2024.pdf,1,1117,1445,2562
ASHA_2024.pdf,2,1117,958,2075
ASLC_2024.pdf,1,1129,572,1701
ASLC_2024.pdf,2,1129,901,2030
ASLC_2023.pdf,1,1129,629,1758
ASLC_2023.pdf,2,1129,805,1934
ASJT_2023.pdf,1,1129,1469,2598
ASJT_2023.pdf,2,1129,881,2010
ASJT_2023.pdf,3,1129,1011,2140
ASJT_2024.pdf,1,1129,1038,2167
ASJT_2024.pdf,2,1129,1282,2411
ASJT_2024.pdf,3,1129,1186,2315
ASPI_2024.pdf,1,1129,937,2066
ASMI_2024.pdf,1,1129,1234,2363
ASMI_2024.pdf,2,1129,1156,2285
ASSA_2023.pdf,1,1129,560,1689
ASSA_2023.pdf,2,1129,898,2027
ASRM_2022.pdf,1,1129,1041,2170
ASRM_2022.pdf,2,1129,1067,2196
ASSA_2024.pdf,1,1129,624,1753
ASSA_2024.pdf,2,1129,792,1921
ATIC_2023.pdf,1,1129,927,2056
ATIC_2023.pdf,2,1129,753,1882
ATIC_2023.pdf,3,1129,598,1727
ATIC_2023.pdf,4,1129,850,1979
ATIC_2022.pdf,1,1129,793,1922
ATIC_2022.pdf,2,1129,807,1936
ATIC_2022.pdf,3,1129,640,1769
ATIC_2022.pdf,4,1129,782,1911
AUTO_2024.pdf,1,1129,1054,2183
AUTO_2024.pdf,2,1129,889,2018
AUTO_2024.pdf,3,1129,608,1737
AUTO_2024.pdf,4,1129,926,2055
ATIC_2024.pdf,1,1117,36,1153
ATIC_2024.pdf,2,1117,21,1138
ATIC_2024.pdf,3,1117,371,1488
ATIC_2024.pdf,4,1117,434,1551
ATIC_2024.pdf,5,1117,416,1533
ATIC_2024.pdf,6,1117,432,1549
ATIC_2024.pdf,7,1117,616,1733
ATIC_2024.pdf,8,1117,13,1130
ATIC_2024.pdf,9,1117,111,1228
ATIC_2024.pdf,10,1117,462,1579
ATIC_2024.pdf,11,1117,422,1539
ATIC_2024.pdf,12,1117,12,1129
ATIC_2024.pdf,13,1117,114,1231
ATIC_2024.pdf,14,1117,54,1171
ATIC_2024.pdf,15,1117,895,2012
ATIC_2024.pdf,16,1117,518,1635
ATIC_2024.pdf,17,1117,918,2035
ATIC_2024.pdf,18,1117,906,2023
ATIC_2024.pdf,19,1117,748,1865
ATIC_2024.pdf,20,1117,8,1125
ATIC_2024.pdf,21,1117,95,1212
ATIC_2024.pdf,22,1117,572,1689
ATIC_2024.pdf,23,1117,1086,2203
ATIC_2024.pdf,24,1117,188,1305
ATIC_2024.pdf,25,1117,275,1392
ATIC_2024.pdf,26,1117,129,1246
ATIC_2024.pdf,27,1117,639,1756
ATIC_2024.pdf,28,1117,576,1693
ATIC_2024.pdf,29,1117,694,1811
ATIC_2024.pdf,30,1117,625,1742
ATIC_2024.pdf,31,1117,447,1564
ATIC_2024.pdf,32,1117,338,1455
ATIC_2024.pdf,33,1117,344,1461
ATIC_2024.pdf,34,1117,10,1127
ATIC_2024.pdf,35,1117,113,1230
ATIC_2024.pdf,36,1117,878,1995
ATIC_2024.pdf,37,1117,804,1921
ATIC_2024.pdf,38,1117,785,1902
ATIC_2024.pdf,39,1117,638,1755
ATIC_2024.pdf,40,1117,811,1928
ATIC_2024.pdf,41,1117,533,1650
ATIC_2024.pdf,42,1117,480,1597
ATIC_2024.pdf,43,1117,1002,2119
ATIC_2024.pdf,44,1117,277,1394
ATIC_2024.pdf,45,1117,122,1239
ATIC_2024.pdf,46,1117,12,1129
ATIC_2024.pdf,47,1117,112,1229
ATIC_2024.pdf,48,1117,797,1914
ATIC_2024.pdf,49,1117,864,1981
ATIC_2024.pdf,50,1117,406,1523
ATIC_2024.pdf,51,1117,872,1989
ATIC_2024.pdf,52,1117,804,1921
ATIC_2024.pdf,53,1117,676,1793
ATIC_2024.pdf,54,1117,810,1927
ATIC_2024.pdf,55,1117,566,1683
ATIC_2024.pdf,56,1117,854,1971
ATIC_2024.pdf,57,1117,901,2018
ATIC_2024.pdf,58,1117,890,2007
ATIC_2024.pdf,59,1117,701,1818
ATIC_2024.pdf,60,1117,842,1959
ATIC_2024.pdf,61,1117,760,1877
ATIC_2024.pdf,62,1117,623,1740
ATIC_2024.pdf,63,1117,274,1391
ATIC_2024.pdf,64,1117,296,1413
ATIC_2024.pdf,65,1117,307,1424
ATIC_2024.pdf,66,1117,234,1351
ATIC_2024.pdf,67,1117,335,1452
ATIC_2024.pdf,68,1117,352,1469
ATIC_2024.pdf,69,1117,370,1487
ATIC_2024.pdf,70,1117,107,1224
ATIC_2024.pdf,71,1117,721,1838
ATIC_2024.pdf,72,1117,851,1968
ATIC_2024.pdf,73,1117,384,1501
ATIC_2024.pdf,74,1117,773,1890
ATIC_2024.pdf,75,1117,199,1316
ATIC_2024.pdf,76,1117,261,1378
ATIC_2024.pdf,77,1117,315,1432
ATIC_2024.pdf,78,1117,13,1130
ATIC_2024.pdf,79,1117,1518,2635
ATIC_2024.pdf,80,1117,93,1210
BALI_2024.pdf,1,1129,841,1970
AXIO_2022.pdf,1,1129,748,1877
BAJA_2024.pdf,1,1129,836,1965
BAJA_2024.pdf,2,1129,842,1971
AVIA_2024.pdf,1,1129,1010,2139
AVIA_2024.pdf,2,1129,1018,2147
BANK_2023.pdf,1,1129,663,1792
BANK_2023.pdf,2,1129,1079,2208
BANK_2022.pdf,1,1129,679,1808
BANK_2022.pdf,2,1129,855,1984
BANK_2022.pdf,3,1129,753,1882
BAPA_2024.pdf,1,1129,1417,2546
BAPA_2024.pdf,2,1129,874,2003
BAPI_2022.pdf,1,1129,824,1953
BANK_2024.pdf,1,1129,638,1767
BANK_2024.pdf,2,1129,909,2038
BANK_2024.pdf,3,1129,866,1995
BAUT_2024.pdf,1,1129,791,1920
BATR_2024.pdf,1,1129,654,1783
BATR_2024.pdf,2,1129,720,1849
BBRI_2023.pdf,1,1129,617,1746
BBRI_2023.pdf,2,1129,396,1525
BATA_2023.pdf,1,1129,579,1708
BATA_2023.pdf,2,1129,658,1787
BATA_2023.pdf,3,1129,661,1790
BATA_2023.pdf,4,1129,748,1877
BBRI_2024.pdf,1,1129,828,1957
BBRI_2024.pdf,2,1129,784,1913
BBSS_2023.pdf,1,1129,887,2016
BBSS_2023.pdf,2,1129,775,1904
BBNI_2022.pdf,1,1129,2028,3157
BBNI_2022.pdf,2,1129,1679,2808
BBNI_2022.pdf,3,1129,1465,2594
BBTN_2024.pdf,1,1129,622,1751
BBTN_2024.pdf,2,1129,670,1799
BBSS_2024.pdf,1,1129,912,2041
BBSS_2024.pdf,2,1129,827,1956
BBYB_2024.pdf,1,1129,773,1902
BBYB_2024.pdf,2,1129,547,1676
BCAP_2022.pdf,1,1129,1327,2456
BCAP_2022.pdf,2,1129,952,2081
BCAP_2024.pdf,1,1129,1401,2530
BCAP_2024.pdf,2,1129,920,2049
BCAP_2023.pdf,1,1129,1447,2576
BCAP_2023.pdf,2,1129,1046,2175
BCIC_2022.pdf,1,1129,969,2098
BCIC_2022.pdf,2,1129,1128,2257
BCIP_2024.pdf,1,1129,731,1860
BCIC_2023.pdf,1,1129,992,2121
BCIC_2023.pdf,2,1129,925,2054
BCIC_2023.pdf,3,1129,879,2008
BCIC_2023.pdf,4,1129,764,1893
BCIC_2023.pdf,5,1129,907,2036
BEEF_2024.pdf,1,1117,800,1917
BEBS_2023.pdf,1,1129,1053,2182
BEER_2022.pdf,1,1129,1036,2165
BDMN_2022.pdf,1,1129,682,1811
BDMN_2022.pdf,2,1129,934,2063
BDMN_2022.pdf,3,1129,594,1723
BEER_2024.pdf,1,1129,1062,2191
BEER_2023.pdf,1,1129,1101,2230
BEER_2023.pdf,2,1129,1079,2208
BELI_2024.pdf,1,1129,646,1775
BELI_2024.pdf,2,1129,914,2043
BELI_2024.pdf,3,1129,768,1897
BESS_2022.pdf,1,1129,760,1889
BESS_2022.pdf,2,1129,761,1890
BDKR_2024.pdf,1,1129,1172,2301
BDKR_2024.pdf,2,1129,1002,2131
BDKR_2024.pdf,3,1129,1018,2147
BDKR_2024.pdf,4,1129,972,2101
BDKR_2024.pdf,5,1129,1020,2149
BGTG_2023.pdf,1,1129,598,1727
BGTG_2023.pdf,2,1129,689,1818
BESS_2024.pdf,1,1129,712,1841
BESS_2024.pdf,2,1129,813,1942
BGTG_2024.pdf,1,1129,533,1662
BGTG_2024.pdf,2,1129,689,1818
BIKA_2022.pdf,1,1129,866,1995
BHIT_2022.pdf,1,1129,1343,2472
BHIT_2022.pdf,2,1129,1086,2215
BIKA_2023.pdf,1,1129,1041,2170
BHIT_2024.pdf,1,1129,1046,2175
BHIT_2024.pdf,2,1129,992,2121
BHIT_2024.pdf,3,1129,882,2011
BINA_2024.pdf,1,1129,892,2021
BINA_2024.pdf,2,1129,820,1949
BHIT_2023.pdf,1,1129,1339,2468
BHIT_2023.pdf,2,1129,1095,2224
BHIT_2023.pdf,3,1129,973,2102
BIPP_2024.pdf,1,1139,769,1908
BIPP_2024.pdf,2,1139,778,1917
BINO_2024.pdf,1,1129,1487,2616
BINO_2024.pdf,2,1117,1204,2321
BISI_2024.pdf,1,1129,924,2053
BISI_2024.pdf,2,1129,686,1815
BINO_2022.pdf,1,1129,980,2109
BINO_2022.pdf,2,1129,1031,2160
BINO_2022.pdf,3,1129,802,1931
BKDP_2024.pdf,1,1129,809,1938
BKDP_2024.pdf,2,1129,604,1733
BKSL_2022.pdf,1,1129,996,2125
BKSL_2022.pdf,2,1129,876,2005
BKSL_2023.pdf,1,1129,882,2011
BKSL_2023.pdf,2,1129,977,2106
BKSL_2024.pdf,1,1129,891,2020
BKSW_2023.pdf,1,1129,804,1933
BKSW_2023.pdf,2,1129,824,1953
BLUE_2024.pdf,1,1129,958,2087
BLUE_2024.pdf,2,1129,730,1859
BKSW_2024.pdf,1,1129,764,1893
BKSW_2024.pdf,2,1129,720,1849
BMBL_2023.pdf,1,1129,984,2113
BMAS_2023.pdf,1,1129,911,2040
BMAS_2023.pdf,2,1129,912,2041
BMBL_2024.pdf,1,1129,958,2087
BMAS_2024.pdf,1,1129,889,2018
BMAS_2024.pdf,2,1129,1006,2135
BMAS_2022.pdf,1,1129,958,2087
BMAS_2022.pdf,2,1129,1220,2349
BMAS_2022.pdf,3,1129,811,1940
BMAS_2022.pdf,4,1129,1008,2137
BMSR_2022.pdf,1,1129,1362,2491
BMSR_2022.pdf,2,1117,787,1904
BMTR_2024.pdf,1,1129,1334,2463
BMTR_2024.pdf,2,1129,851,1980
BMTR_2022.pdf,1,1129,1233,2362
BMTR_2022.pdf,2,1117,799,1916
BNII_2024.pdf,1,1129,576,1705
BNII_2024.pdf,2,1129,814,1943
BNII_2024.pdf,3,1129,790,1919
BNLI_2023.pdf,1,1129,963,2092
BNLI_2023.pdf,2,1129,846,1975
BNLI_2023.pdf,3,1129,702,1831
BNLI_2024.pdf,1,1129,962,2091
BNLI_2024.pdf,2,1129,928,2057
BNLI_2024.pdf,3,1129,837,1966
BOAT_2024.pdf,1,1129,1008,2137
BOAT_2024.pdf,2,1129,1194,2323
BOLA_2022.pdf,1,1129,741,1870
BOLA_2023.pdf,1,1129,943,2072
BOGA_2024.pdf,1,1129,1039,2168
BOGA_2024.pdf,2,1129,981,2110
BOLT_2023.pdf,1,1129,769,1898
BOLA_2024.pdf,1,1129,1070,2199
BOLA_2024.pdf,2,1129,902,2031
BPTR_2024.pdf,1,1129,865,1994
BPTR_2024.pdf,2,1129,994,2123
BPII_2022.pdf,1,1129,645,1774
BPII_2022.pdf,2,1129,923,2052
BPII_2022.pdf,3,1129,1017,2146
BPII_2024.pdf,1,1129,881,2010
BPII_2024.pdf,2,1129,807,1936
BPII_2024.pdf,3,1129,831,1960
BPII_2024.pdf,4,1129,821,1950
BREN_2023.pdf,1,1129,1063,2192
BREN_2023.pdf,2,1129,874,2003
BREN_2023.pdf,3,1129,753,1882
BSDE_2024.pdf,1,1129,939,2068
BSDE_2024.pdf,2,1129,891,2020
BSML_2024.pdf,1,1129,1175,2304
BSML_2024.pdf,2,1129,1049,2178
BRPT_2022.pdf,1,1129,1060,2189
BRPT_2022.pdf,2,1129,896,2025
BSML_2023.pdf,1,1129,1180,2309
BSML_2023.pdf,2,1129,936,2065
BUAH_2023.pdf,1,1129,773,1902
BUAH_2022.pdf,1,1129,812,1941
BSWD_2022.pdf,1,1129,1061,2190
BSWD_2022.pdf,2,1129,1274,2403
BUKA_2023.pdf,1,1129,613,1742
BUKA_2023.pdf,2,1129,677,1806
BUAH_2024.pdf,1,1129,919,2048
BUAH_2024.pdf,2,1129,837,1966
BUKA_2024.pdf,1,1129,786,1915
BUKA_2024.pdf,2,1129,762,1891
BUKK_2024.pdf,1,1129,732,1861
BULL_2022.pdf,1,1129,1160,2289
BULL_2023.pdf,1,1129,1183,2312
BULL_2023.pdf,2,1129,965,2094
BTPN_2023.pdf,1,1129,1009,2138
BTPN_2023.pdf,2,1129,736,1865
BTPN_2023.pdf,3,1129,962,2091
BTPN_2023.pdf,4,1129,742,1871
BTPN_2023.pdf,5,1129,868,1997
BULL_2024.pdf,1,1129,1167,2296
BULL_2024.pdf,2,1129,886,2015
BUMI.SI_2023.pdf,1,1129,971,2100
BUMI.SI_2023.pdf,2,1129,721,1850
BUVA_2023.pdf,1,1129,884,2013
BUVA_2023.pdf,2,1129,965,2094
BVIC_2024.pdf,1,1129,944,2073
BUVA_2024.pdf,1,1129,1113,2242
BUVA_2024.pdf,2,1129,935,2064
BUVA_2022.pdf,1,1129,892,2021
BUVA_2022.pdf,2,1129,1099,2228
CAKK_2022.pdf,1,1129,1013,2142
CAKK_2023.pdf,1,1129,1219,2348
CAKK_2024.pdf,1,1129,1066,2195
BWPT_2024.pdf,1,1129,1030,2159
BWPT_2024.pdf,2,1129,948,2077
CAMP_2023.pdf,1,1129,1292,2421
CARE_2022.pdf,1,1129,974,2103
CARE_2024.pdf,1,1129,1042,2171
CARE_2024.pdf,2,1129,1009,2138
CAMP_2024.pdf,1,1129,803,1932
CAMP_2024.pdf,2,1129,715,1844
CASH_2023.pdf,1,1129,751,1880
CASH_2023.pdf,2,1129,738,1867
CASH_2022.pdf,1,1129,771,1900
CASH_2022.pdf,2,1129,787,1916
CASH_2022.pdf,3,1129,761,1890
CASS_2022.pdf,1,1129,615,1744
CASS_2022.pdf,2,1129,845,1974
CASS_2023.pdf,1,1129,592,1721
CASS_2023.pdf,2,1129,653,1782
CASS_2024.pdf,1,1129,625,1754
CASS_2024.pdf,2,1129,731,1860
CEKA_2022.pdf,1,1129,932,2061
CEKA_2024.pdf,1,1129,768,1897
CENT_2022.pdf,1,1129,873,2002
CCSI_2024.pdf,1,1129,970,2099
CCSI_2024.pdf,2,1129,836,1965
CCSI_2024.pdf,3,1129,854,1983
CENT_2024.pdf,1,1129,559,1688
CENT_2024.pdf,2,1129,661,1790
CENT_2023.pdf,1,1129,687,1816
CENT_2023.pdf,2,1129,909,2038
CFIN_2022.pdf,1,1129,982,2111
CFIN_2022.pdf,2,1129,810,1939
CHEM_2024.pdf,1,1129,748,1877
CGAS_2024.pdf,1,1129,928,2057
CHIP_2022.pdf,1,1129,706,1835
CHIP_2022.pdf,2,1129,831,1960
CFIN_2023.pdf,1,1129,981,2110
CFIN_2023.pdf,2,1129,748,1877
CFIN_2023.pdf,3,1129,786,1915
CHIP_2023.pdf,1,1129,833,1962
CITA_2023.pdf,1,1129,1076,2205
CINT_2022.pdf,1,1129,1011,2140
CHIP_2024.pdf,1,1129,867,1996
CHIP_2024.pdf,2,1129,775,1904
CITA_2022.pdf,1,1129,940,2069
CITA_2022.pdf,2,1129,890,2019
CITA_2024.pdf,1,1129,990,2119
CITY_2022.pdf,1,1129,766,1895
CITY_2023.pdf,1,1129,880,2009
CLEO_2024.pdf,1,1129,899,2028
CITY_2024.pdf,1,1129,996,2125
CITY_2024.pdf,2,1129,826,1955
CLEO_2022.pdf,1,1129,968,2097
CLEO_2022.pdf,2,1129,914,2043
CLEO_2023.pdf,1,1129,1129,2258
CLEO_2023.pdf,2,1129,919,2048
CMNP_2023.pdf,1,1129,971,2100
CLPI_2024.pdf,1,1129,863,1992
CLPI_2024.pdf,2,1129,694,1823
CLPI_2023.pdf,1,1129,873,2002
CLPI_2023.pdf,2,1129,689,1818
CMNP_2024.pdf,1,1129,961,2090
CMNT_2022.pdf,1,1129,798,1927
CMNT_2022.pdf,2,1129,730,1859
CMNT_2024.pdf,1,1129,799,1928
CMNT_2024.pdf,2,1129,779,1908
CMPP_2023.pdf,1,1129,895,2024
CMPP_2023.pdf,2,1129,697,1826
CMPP_2023.pdf,3,1129,773,1902
CMPP_2024.pdf,1,1129,902,2031
CMPP_2024.pdf,2,1129,733,1862
CMPP_2024.pdf,3,1129,734,1863
CMRY_2022.pdf,1,1129,785,1914
CMRY_2022.pdf,2,1129,834,1963
CMRY_2023.pdf,1,1129,796,1925
CMRY_2023.pdf,2,1129,682,1811
COAL_2023.pdf,1,1129,893,2022
COAL_2024.pdf,1,1129,841,1970
CMRY_2024.pdf,1,1129,800,1929
CMRY_2024.pdf,2,1129,696,1825
CNTB_2024.pdf,1,1129,938,2067
CNTB_2024.pdf,2,1129,829,1958
CNTB_2024.pdf,3,1129,909,2038
CSAP_2023.pdf,1,1129,786,1915
CSAP_2023.pdf,2,1129,697,1826
CPRO_2023.pdf,1,1129,806,1935
CPRO_2023.pdf,2,1129,803,1932
CPRO_2023.pdf,3,1129,850,1979
CPRO_2023.pdf,4,1129,632,1761
CSAP_2022.pdf,1,1129,794,1923
CSAP_2022.pdf,2,1129,572,1701
CSAP_2022.pdf,3,1129,722,1851
CPRO_2024.pdf,1,1129,793,1922
CPRO_2024.pdf,2,1129,815,1944
CPRO_2024.pdf,3,1129,759,1888
CPRO_2024.pdf,4,1129,662,1791
CSAP_2024.pdf,1,1129,897,2026
CSAP_2024.pdf,2,1129,697,1826
CSIS_2024.pdf,1,1129,668,1797
CSIS_2023.pdf,1,1129,668,1797
CTBN_2022.pdf,1,1129,925,2054
CTBN_2022.pdf,2,1129,871,2000
CSIS_2022.pdf,1,1129,1082,2211
CSIS_2022.pdf,2,1129,1067,2196
CUAN_2022.pdf,1,1129,1155,2284
CUAN_2022.pdf,2,1129,1122,2251
CUAN_2023.pdf,1,1129,1256,2385
CUAN_2023.pdf,2,1129,987,2116
CUAN_2024.pdf,1,1129,958,2087
CUAN_2024.pdf,2,1129,1053,2182
DART_2023.pdf,1,1129,704,1833
DART_2023.pdf,2,1129,696,1825
CYBR_2024.pdf,1,1129,1142,2271
CYBR_2024.pdf,2,1129,1092,2221
CYBR_2023.pdf,1,1129,1140,2269
CYBR_2023.pdf,2,1129,1025,2154
DATA_2024.pdf,1,1129,803,1932
DATA_2024.pdf,2,1129,996,2125
DATA_2024.pdf,3,1129,899,2028
DCII_2022.pdf,1,1129,799,1928
DCII_2022.pdf,2,1129,752,1881
DAYA_2023.pdf,1,1129,986,2115
DAYA_2023.pdf,2,1129,874,2003
DAYA_2023.pdf,3,1129,848,1977
DAYA_2024.pdf,1,1129,915,2044
